dataset,split,scene_id,sequence_id,frame_id,frame_uid,gt_id,object_id,rgb_path,image_width,image_height,gt_tx_m,gt_ty_m,gt_tz_m,gt_tx,gt_ty,gt_tz,visibility_fraction,invisible_fraction,occlusion_ratio,truncation_ratio,px_count_all,px_count_valid,px_count_visib,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area_ratio,visible_area_ratio,translation_delta,rotation_delta_deg,translation_velocity,rotation_velocity_deg,linear_velocity,angular_velocity_deg_s,frame_id_delta,nearest_reference_rotation_deg,nearest_reference_translation,nearest_reference_angle,nearest_reference_id,reference_angle_min,reference_angle_mean,sharpness_proxy,sharpness_score,blur_proxy,num_visible_objects,num_instances,bbox_overlap_count,max_bbox_iou,num_overlapping_objects,max_bbox_overlap,mean_bbox_overlap,attribute_source
ycbv,test,48,000048,1119,000048/001119,3,19,test/000048/rgb/001119.png,640,480,0.1506838106190632,0.02329454789979877,0.9987440585267383,0.1506838106190632,0.02329454789979877,0.9987440585267383,0.9896126379571522,0.010387362042847847,nan,nan,9242,6205,9146,441,171,92,186,0.055703125,0.029772135416666668,0.00849822448494321,0.44387570720689756,nan,nan,nan,nan,6,nan,nan,nan,,nan,nan,1434.8435853812225,1434.8435853812225,1434.8435853812225,5,5,3,0.10643918897412229,3,0.10643918897412229,0.037582751580882985,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1119,000048/001119,4,20,test/000048/rgb/001119.png,640,480,-0.04284236984497402,0.09519410434997319,0.9257860607833338,-0.04284236984497402,0.09519410434997319,0.9257860607833338,0.9921107994389902,0.007889200561009835,nan,nan,11408,7011,11318,117,297,227,113,0.08349934895833333,0.03684244791666667,0.009416344717422148,0.43825220727191927,nan,nan,nan,nan,6,nan,nan,nan,,nan,nan,624.825774617861,624.825774617861,624.825774617861,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1120,000048/001120,0,1,test/000048/rgb/001120.png,640,480,0.09293970326888944,-0.0005753557328027848,1.0558878867428536,0.09293970326888944,-0.0005753557328027848,1.0558878867428536,0.8688648853515255,0.1311351146484745,nan,nan,15831,13593,13755,352,164,111,159,0.058173828125,0.044775390625,0.0011265619760396522,0.3709456103851424,nan,nan,nan,nan,1,nan,nan,nan,,nan,nan,2659.817825264782,2659.817825264782,2659.817825264782,5,5,3,0.11461977095212995,3,0.11461977095212995,0.08173969148219071,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1120,000048/001120,1,6,test/000048/rgb/001120.png,640,480,0.07878885224913602,0.07983497961064093,0.989562444688434,0.07878885224913602,0.07983497961064093,0.989562444688434,0.9976279897212887,0.0023720102787112562,nan,nan,5059,3394,5047,352,297,92,61,0.018268229166666667,0.016429036458333334,0.0009941491810362606,0.3714156906114145,nan,nan,nan,nan,1,nan,nan,nan,,nan,nan,3170.0842722575107,3170.0842722575107,3170.0842722575107,5,5,2,0.11461977095212995,2,0.11461977095212995,0.03065103926038877,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1120,000048/001120,2,14,test/000048/rgb/001120.png,640,480,0.1086997651204669,-0.09206424648502837,1.0274059009646872,0.1086997651204669,-0.09206424648502837,1.0274059009646872,0.9986028641285365,0.0013971358714635063,nan,nan,8589,7613,8577,367,97,119,96,0.0371875,0.027919921875,0.0011727894368295595,0.3692569960629988,nan,nan,nan,nan,1,nan,nan,nan,,nan,nan,2588.630972696486,2588.630972696486,2588.630972696486,5,5,2,0.10589980600251056,2,0.10589980600251056,0.03545992209526933,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1120,000048/001120,3,19,test/000048/rgb/001120.png,640,480,0.15070601279685408,0.02314963380313573,0.9994148678112784,0.15070601279685408,0.02314963380313573,0.9994148678112784,0.9918822383374825,0.008117761662517542,nan,nan,9239,5976,9164,441,171,92,186,0.055703125,0.029830729166666667,0.000686642649662497,0.3765990764756768,nan,nan,nan,nan,1,nan,nan,nan,,nan,nan,1450.6480394488494,1450.6480394488494,1450.6480394488494,5,5,3,0.10643918897412229,3,0.10643918897412229,0.037590864360528546,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1120,000048/001120,4,20,test/000048/rgb/001120.png,640,480,-0.043197449638286,0.09506614996247215,0.9274827924100887,-0.043197449638286,0.09506614996247215,0.9274827924100887,0.9938162544169611,0.006183745583038913,nan,nan,11320,6769,11250,117,297,226,113,0.08313151041666667,0.03662109375,0.0017382037274524232,0.36995435422701156,nan,nan,nan,nan,1,nan,nan,nan,,nan,nan,584.3813444688656,584.3813444688656,584.3813444688656,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1122,000048/001122,0,1,test/000048/rgb/001122.png,640,480,0.09360324698426904,-0.0008544495422921443,1.0583917048283513,0.09360324698426904,-0.0008544495422921443,1.0583917048283513,0.8733198072533603,0.12668019274663966,nan,nan,15772,13446,13774,353,164,110,159,0.05764973958333333,0.044837239583333334,0.002605242526518496,0.16352974275577895,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2749.34560567473,2749.34560567473,2749.34560567473,5,5,3,0.1188391777509069,3,0.1188391777509069,0.08286326801587608,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1122,000048/001122,1,6,test/000048/rgb/001122.png,640,480,0.07925717610280034,0.07968358952847344,0.9922633461179166,0.07925717610280034,0.07968358952847344,0.9922633461179166,0.9968216130313866,0.003178386968613389,nan,nan,5034,3331,5018,353,296,91,62,0.01836588541666667,0.016334635416666667,0.0027453806149003255,0.16459315197382005,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2970.0972246419506,2970.0972246419506,2970.0972246419506,5,5,2,0.1188391777509069,2,0.1188391777509069,0.03171139571875154,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1122,000048/001122,2,14,test/000048/rgb/001122.png,640,480,0.10939082750075245,-0.09226885782770486,1.0296865223005245,0.10939082750075245,-0.09226885782770486,1.0296865223005245,0.9957968476357268,0.004203152364273155,nan,nan,8565,7582,8529,368,97,119,96,0.0371875,0.027763671875,0.002391791523622835,0.1596623417288903,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2511.1550840667655,2511.1550840667655,2511.1550840667655,5,5,2,0.10531748155510531,2,0.10531748155510531,0.03555217587142433,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1122,000048/001122,3,19,test/000048/rgb/001122.png,640,480,0.15124275780823426,0.02304135842019637,1.0018611194285227,0.15124275780823426,0.02304135842019637,1.0018611194285227,0.9860960243319574,0.013903975668042579,nan,nan,9206,5798,9078,441,171,92,185,0.055403645833333334,0.02955078125,0.0025067839437539555,0.175977876760806,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,1484.8130406003963,1484.8130406003963,1484.8130406003963,5,5,3,0.10729641275749213,3,0.10729641275749213,0.03804850995304586,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1122,000048/001122,4,20,test/000048/rgb/001122.png,640,480,-0.04285859076111594,0.09493784746781864,0.9304443732825548,-0.04285859076111594,0.09493784746781864,0.9304443732825548,0.9908387441074447,0.009161255892555342,nan,nan,11243,6935,11140,119,296,224,113,0.08239583333333333,0.03626302083333333,0.002983663542179051,0.16126846793572114,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,602.1791906147488,602.1791906147488,602.1791906147488,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1124,000048/001124,0,1,test/000048/rgb/001124.png,640,480,0.09266552245021252,-0.003548584504564715,1.0617738304410884,0.09266552245021252,-0.003548584504564715,1.0617738304410884,0.8703632642619595,0.12963673573804047,nan,nan,15636,13125,13609,352,163,109,157,0.05677083333333333,0.04430013020833334,0.004424529823274246,0.4656135843528688,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2952.625785143707,2952.625785143707,2952.625785143707,5,5,3,0.116563208197852,3,0.116563208197852,0.0810263592740995,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1124,000048/001124,1,6,test/000048/rgb/001124.png,640,480,0.07838633650570083,0.07696918394745919,0.9956063570868383,0.07838633650570083,0.07696918394745919,0.9956063570868383,0.9975874547647768,0.0024125452352231624,nan,nan,4974,3235,4962,352,294,91,61,0.018069661458333334,0.01615234375,0.004393413433817598,0.4659881498999331,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,3564.307290744305,3564.307290744305,3564.307290744305,5,5,2,0.116563208197852,2,0.116563208197852,0.03176069547752694,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1124,000048/001124,2,14,test/000048/rgb/001124.png,640,480,0.10777624343508661,-0.09509267831635762,1.033117804618798,0.10777624343508661,-0.09509267831635762,1.033117804618798,0.9985845718329794,0.0014154281670205604,nan,nan,8478,7591,8466,366,95,118,95,0.03649088541666667,0.02755859375,0.004728059031456171,0.46426945230389327,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2611.045788140367,2611.045788140367,2611.045788140367,5,5,2,0.09958071278825996,2,0.09958071278825996,0.03391979077682798,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1124,000048/001124,3,19,test/000048/rgb/001124.png,640,480,0.1501090973042243,0.019939983339478117,1.0048743763680679,0.1501090973042243,0.019939983339478117,1.0048743763680679,0.9961836222876458,0.003816377712354213,nan,nan,9171,5532,9136,439,168,93,185,0.056005859375,0.029739583333333333,0.0044702830909651705,0.4701299843452377,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,1575.532631479485,1575.532631479485,1575.532631479485,5,5,3,0.10796151611028605,3,0.10796151611028605,0.03863488503539845,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1124,000048/001124,4,20,test/000048/rgb/001124.png,640,480,-0.04399837062936752,0.0928130430171725,0.9344713404516675,-0.04399837062936752,0.0928130430171725,0.9344713404516675,0.9966591422121897,0.0033408577878103474,nan,nan,11075,6390,11038,118,294,223,111,0.080576171875,0.035930989583333336,0.004693650677529002,0.46482425146160017,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,635.2673058318693,635.2673058318693,635.2673058318693,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1126,000048/001126,0,1,test/000048/rgb/001126.png,640,480,0.09248847317336752,-0.002299393557877415,1.065129995108994,0.09248847317336752,-0.002299393557877415,1.065129995108994,0.8698925423074448,0.13010745769255516,nan,nan,15541,12979,13519,352,164,109,156,0.056416015625,0.04400716145833333,0.003585479848753194,0.23792715052428282,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2763.528192282652,2763.528192282652,2763.528192282652,5,5,3,0.11333746695819599,3,0.11333746695819599,0.08156939435311769,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1126,000048/001126,1,6,test/000048/rgb/001126.png,640,480,0.07835948688126125,0.07803908792269813,0.99871276265319,0.07835948688126125,0.07803908792269813,0.99871276265319,0.9961436979906637,0.0038563020093362876,nan,nan,4927,3064,4908,351,295,91,60,0.0177734375,0.0159765625,0.003285600548031555,0.23865933092272199,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,3390.6593144234516,3390.6593144234516,3390.6593144234516,5,5,2,0.11130899376669635,2,0.11130899376669635,0.030423488370053677,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1126,000048/001126,2,14,test/000048/rgb/001126.png,640,480,0.10733591207265057,-0.09397542672458106,1.0367594711640011,0.10733591207265057,-0.09397542672458106,1.0367594711640011,0.9980965976683321,0.0019034023316678583,nan,nan,8406,7548,8390,365,97,118,94,0.036106770833333336,0.027311197916666665,0.0038345636067906156,0.2352858676093059,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2521.763206348943,2521.763206348943,2521.763206348943,5,5,2,0.10163111668757842,2,0.10163111668757842,0.03450236284206437,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1126,000048/001126,3,19,test/000048/rgb/001126.png,640,480,0.1499421572088523,0.020854120047399498,1.0081035899307125,0.1499421572088523,0.020854120047399498,1.0081035899307125,0.9898845519516217,0.010115448048378273,nan,nan,9095,5823,9003,438,169,93,184,0.055703125,0.029306640625,0.0033602581968325035,0.2466486777949087,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,1408.3716805467816,1408.3716805467816,1408.3716805467816,5,5,3,0.11333746695819599,3,0.11333746695819599,0.04002519033809835,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1126,000048/001126,4,20,test/000048/rgb/001126.png,640,480,-0.0440380810566369,0.0940016704957051,0.9376342249792343,-0.0440380810566369,0.0940016704957051,0.9376342249792343,0.9989972652689152,0.001002734731084809,nan,nan,10970,6357,10959,119,295,222,111,0.08021484375,0.035673828125,0.003379090223045028,0.23637866996969745,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,641.6038573359367,641.6038573359367,641.6038573359367,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1128,000048/001128,0,1,test/000048/rgb/001128.png,640,480,0.09165137298121637,-0.0028968111364084544,1.0678155613395386,0.09165137298121637,-0.0028968111364084544,1.0678155613395386,0.8662786938247656,0.13372130617523437,nan,nan,15465,13195,13397,352,164,106,156,0.05486328125,0.043610026041666666,0.002875745203156632,0.8156823164710513,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2019.72076456261,2019.72076456261,2019.72076456261,5,5,3,0.11739042207792208,3,0.11739042207792208,0.08226811763611754,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1128,000048/001128,1,6,test/000048/rgb/001128.png,640,480,0.0778729678790105,0.07767509761220877,1.001607831005145,0.0778729678790105,0.07767509761220877,1.001607831005145,0.9989841527834213,0.001015847216578658,nan,nan,4922,3161,4917,351,294,90,61,0.01787109375,0.016005859375,0.0029581430743243456,0.8158961050408682,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,2742.003956209446,2742.003956209446,2742.003956209446,5,5,2,0.11739042207792208,2,0.11739042207792208,0.03254425454946289,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1128,000048/001128,2,14,test/000048/rgb/001128.png,640,480,0.10520896912136048,-0.09470290706642792,1.039220757476368,0.10520896912136048,-0.09470290706642792,1.039220757476368,0.9955820895522388,0.004417910447761186,nan,nan,8375,7397,8338,362,96,119,95,0.03680013020833333,0.027141927083333333,0.0033333233082407793,0.8149158034364992,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,1523.6212429556733,1523.6212429556733,1523.6212429556733,5,5,2,0.10265753099132639,2,0.10265753099132639,0.03498870707215592,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1128,000048/001128,3,19,test/000048/rgb/001128.png,640,480,0.14887617237785788,0.019666906118179027,1.0103244517219343,0.14887617237785788,0.019666906118179027,1.0103244517219343,0.9897779731809189,0.010222026819081131,nan,nan,9098,5499,9005,436,168,95,184,0.056901041666666666,0.029313151041666666,0.0027345982647098838,0.8182687020819592,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,1243.590147569679,1243.590147569679,1243.590147569679,5,5,3,0.1090245174752217,3,0.1090245174752217,0.039777102723112114,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1128,000048/001128,4,20,test/000048/rgb/001128.png,640,480,-0.04485189320570656,0.09510329871631401,0.9415960661710551,-0.04485189320570656,0.09510329871631401,0.9415960661710551,0.9957619310853142,0.004238068914685811,nan,nan,10854,6771,10808,119,296,220,110,0.07877604166666667,0.035182291666666664,0.004191904171092532,0.8152319998848486,nan,nan,nan,nan,2,nan,nan,nan,,nan,nan,597.7391836255372,597.7391836255372,597.7391836255372,5,5,0,0.0,0,0.0,0.0,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
ycbv,test,48,000048,1132,000048/001132,0,1,test/000048/rgb/001132.png,640,480,0.08990972033230632,0.0034091660416432222,1.0735970981293157,0.08990972033230632,0.0034091660416432222,1.0735970981293157,0.8686980971686392,0.13130190283136078,nan,nan,15293,12782,13285,350,171,106,154,0.054173177083333336,0.04324544270833333,0.008730685526985275,0.39643447954137434,nan,nan,nan,nan,4,nan,nan,nan,,nan,nan,2555.858366439788,2555.858366439788,2555.858366439788,5,5,3,0.1141084158161957,3,0.1141084158161957,0.08109741553827897,"{""clutter"": ""scene_gt_info_visible_bboxes"", ""motion"": ""delta_between_available_BOP_frames"", ""occlusion_truncation"": ""missing_not_separable_from_BOP_fields"", ""pose"": ""scene_gt.json"", ""reference_gap"": ""missing_no_reference_manifest"", ""sharpness_proxy"": ""RGB_crop_grayscale_laplacian_variance"", ""velocity"": ""missing_no_timestamp_or_fps"", ""visibility_scale_bbox"": ""scene_gt_info.json""}"
